TIMEINT_MINUTES,1,2,4,5,6,7,8,9,TIMEINT
322.5,0.0,0.0,24606.49,0.0,13056.96,12980.63,16327.15,0.0,320-325
327.5,13614.36,0.0,22313.42,0.0,13584.23,0.0,17357.13,16126.87,325-330
332.5,13610.88,28369.01,27314.41,19410.51,13531.09,13557.48,19156.83,0.0,330-335
337.5,13400.02,0.0,28109.47,19461.46,13433.13,13286.64,20214.4,0.0,335-340
342.5,13148.05,0.0,25162.39,0.0,13227.86,13415.39,17897.7,0.0,340-345
347.5,0.0,28372.99,19586.95,0.0,13437.12,13606.26,20502.64,15998.5,345-350
352.5,0.0,0.0,25345.42,0.0,13494.6,13618.93,20506.46,0.0,350-355
357.5,12568.58,0.0,0.0,0.0,13430.62,13508.81,18325.62,0.0,355-360
362.5,0.0,0.0,0.0,18447.82,13457.05,0.0,18421.4,0.0,360-365
367.5,11773.18,0.0,0.0,0.0,13422.67,0.0,18406.34,0.0,365-370
372.5,12453.15,27012.24,0.0,0.0,0.0,0.0,18949.88,0.0,370-375
377.5,12170.04,0.0,0.0,0.0,0.0,0.0,19369.79,0.0,375-380
382.5,0.0,26864.73,0.0,0.0,0.0,0.0,19706.18,0.0,380-385
387.5,12046.26,0.0,24110.76,0.0,12345.26,0.0,19473.17,0.0,385-390
392.5,0.0,0.0,22261.42,0.0,13167.61,13468.26,19583.1,0.0,390-395
397.5,11555.53,0.0,30535.53,16609.13,14027.38,13985.53,19642.65,0.0,395-400
402.5,11888.62,25893.43,21720.0,17093.34,14011.25,0.0,19403.32,0.0,400-405
407.5,0.0,0.0,0.0,0.0,13960.27,14083.32,18284.67,0.0,405-410
412.5,12032.25,0.0,0.0,16476.3,14734.57,14676.21,18235.74,0.0,410-415
417.5,14437.28,0.0,0.0,0.0,14471.38,0.0,18019.27,0.0,415-420
422.5,14371.52,0.0,0.0,0.0,14366.68,14450.63,18092.13,19921.13,420-425
427.5,13986.01,0.0,0.0,0.0,14235.81,14293.39,18674.91,0.0,425-430
432.5,13830.93,0.0,0.0,0.0,14479.3,14092.38,20486.51,0.0,430-435
437.5,13957.37,0.0,0.0,0.0,14401.26,14559.71,20538.17,0.0,435-440
442.5,14187.25,0.0,0.0,0.0,0.0,0.0,17822.41,0.0,440-445
447.5,0.0,0.0,0.0,0.0,0.0,0.0,17970.14,0.0,445-450
452.5,0.0,0.0,16493.73,0.0,0.0,0.0,17615.64,0.0,450-455
457.5,12556.63,0.0,21176.87,17314.63,13614.83,13627.3,17320.81,0.0,455-460
462.5,0.0,0.0,0.0,0.0,13490.71,0.0,17171.7,0.0,460-465
467.5,0.0,0.0,19279.43,0.0,13295.69,13344.78,17869.16,0.0,465-470
472.5,12573.36,0.0,24264.59,0.0,13244.17,0.0,17064.86,18096.51,470-475
477.5,11684.17,0.0,15573.61,0.0,0.0,0.0,17476.9,0.0,475-480
482.5,0.0,0.0,0.0,18732.88,12719.28,0.0,18481.78,0.0,480-485
487.5,11782.87,0.0,0.0,0.0,12798.2,12870.17,18131.19,0.0,485-490
492.5,11734.91,0.0,0.0,0.0,12781.79,12706.04,18225.55,0.0,490-495
497.5,11460.01,0.0,0.0,0.0,0.0,12471.76,18156.53,18508.48,495-500
502.5,11356.78,0.0,0.0,0.0,0.0,0.0,17932.63,0.0,500-505
507.5,11321.35,0.0,24488.06,0.0,0.0,0.0,0.0,0.0,505-510
512.5,10869.31,0.0,13775.78,0.0,12035.62,12040.85,17235.18,0.0,510-515
517.5,11089.01,0.0,0.0,0.0,0.0,0.0,17856.93,0.0,515-520
522.5,11118.65,0.0,0.0,0.0,0.0,0.0,16733.84,16604.54,520-525
527.5,0.0,0.0,0.0,0.0,0.0,0.0,16967.04,18658.86,525-530
532.5,10802.22,0.0,0.0,0.0,0.0,0.0,17803.42,0.0,530-535
557.5,9931.25,0.0,20056.68,14234.66,9768.58,9595.78,16924.04,0.0,555-560
587.5,8945.95,0.0,20236.71,0.0,8398.15,8427.47,16224.59,15849.75,585-590
